tem,PH,elec,tur,oxy
30.8,7.2,1927.3,49.2,0.9
30.6,7.2,1928,41.9,0.7
30.4,7.2,1927.4,36.3,0.6
30.3,7.2,1926.2,32.9,0.6
30.2,7.2,1923.6,30.2,0.5
30.1,7.2,1920.6,28.3,0.4
30,7.2,1918.8,27.5,0.3
29.9,7.2,1915,27.7,0.3
29.9,7.2,1908.6,27.7,0.3
29.9,7.2,1902.4,28.2,0.3
30,7.1,1891.4,28.6,0.5
30.1,7.2,1880.2,30.4,1
30.3,7.2,1878.5,32.2,1.5
30.6,7.2,1883.6,34.8,2.4
30.9,7.3,1895.4,38.8,3.5
31.1,7.5,1911.5,44.9,4.8
31.3,7.8,1931.4,53.3,6.2
31.4,8.1,1947.6,66.3,7.7
31.5,8.3,1957.6,83.4,8.5
31.5,8.3,1960.3,104.2,8.5
31.4,8.2,1955.2,122,8
31.2,8.1,1925.4,129.6,7.2
30.8,8,1869.1,122,6.4
30.5,7.9,1785.8,102.5,5.8
30.2,7.8,1685.8,80.5,5.6
30,7.7,1573.2,63.2,5.4
29.9,7.7,1478.3,52.4,5.3
29.8,7.7,1412.9,46.8,5.1
29.7,7.6,1372.8,44.1,4.9
29.7,7.6,1353.5,43.3,4.8
29.6,7.6,1346.1,43.3,4.6
29.6,7.6,1344.1,43.5,4.6
29.6,7.6,1346.8,44.3,4.6
29.7,7.6,1352.6,46.4,4.9
29.8,7.7,1362.2,49.2,5.4
30.1,7.8,1375.5,53.2,6.2
30.4,7.9,1390.7,58.8,7
30.7,8,1411.4,62.5,7.9
31.1,8.1,1435,64.7,8.7
31.3,8.2,1464.4,65.7,9.5
31.5,8.3,1509.9,65.6,9.9
31.6,8.3,1566.5,64.6,10
31.6,8.2,1629,63.4,9.8
31.4,8.1,1692.6,61,9.4
31.1,7.9,1748.8,56.8,8.8
30.9,7.8,1786.9,51.1,8.3
30.7,7.7,1807.6,45.8,7.9
30.6,7.7,1818.1,41.7,7.6
30.4,7.6,1823.4,38.7,7.3
30.3,7.5,1825.5,37,6.9
30.2,7.5,1825.6,36.1,6.7
30.2,7.5,1821.6,35.3,6.4
30.1,7.4,1806.7,34.4,6.2
30.1,7.4,1783.7,34,5.9
30.1,7.4,1750.5,34,5.7
30,7.4,1705.7,34.6,5.5
30,7.3,1654.5,35.4,5.3
30.1,7.3,1603,37.5,5.4
30.2,7.3,1567.3,40.6,5.7
30.4,7.3,1549.1,44.9,6.4
30.7,7.3,1547.1,51.1,7.2
30.9,7.3,1557.3,60.2,7.8
31,7.3,1574.5,70.9,8.3
31,7.4,1594.4,83.2,8.3
30.8,7.4,1625.9,86.5,8.2
30.7,7.5,1651.3,88.5,7.9
30.5,7.6,1690.8,86.2,7.8
30.3,7.8,1743.9,83.4,7.8
30.2,7.9,1808,80.3,7.5
30,8,1888,76.1,7.2
29.7,8,1979,71.6,6.6
29.5,7.9,2056.8,67,6
29.4,7.8,2091.9,62.1,5.5
29.3,7.7,2068.8,56.7,5.2
29.2,7.7,2052.8,52.7,4.9
29.1,7.7,2067.7,50.2,4.6
29,7.6,2115,48.4,4.4
28.9,7.6,2192.9,46.1,4.2
28.8,7.6,2279.5,43.8,4
28.7,7.6,2328.5,41.5,3.9
28.7,7.5,2343.9,39.2,3.9
28.6,7.5,2339.2,38.3,4
28.6,7.5,2321.3,38.6,4.2
28.6,7.6,2294,40.7,4.5
28.6,7.6,2272.6,44.9,4.7
28.6,7.6,2260.1,51.5,4.9
28.7,7.6,2256.1,57.5,5.1
28.8,7.6,2255,60.6,5.7
28.8,7.7,2257,62,6.1
28.8,7.7,2259.9,63,6.4
28.8,7.7,2260.3,61.8,6.3
28.7,7.6,2264.7,60.5,6
28.5,7.6,2275.5,59.8,5.6
28.4,7.5,2295.7,60.1,5.3
28.3,7.4,2326.5,60.3,4.9
28.2,7.4,2368.5,59.8,4.6
28.1,7.4,2411.8,57.4,4.3
27.9,7.3,2433.4,54.6,4.1
27.8,7.3,2420.7,51.4,3.9
27.7,7.3,2394.8,49.5,3.8
27.6,7.2,2361.5,48.5,3.7
27.5,7.2,2338.8,48.1,3.6
27.4,7.2,2329.9,48.4,3.5
27.3,7.2,2335.6,47.9,3.5
27.3,7.2,2355.6,46.8,3.5
27.3,7.2,2381.4,44.6,3.6
27.4,7.2,2405.8,42.3,3.9
27.5,7.2,2413.8,40.9,4.3
27.6,7.2,2402.9,40.8,4.7
27.8,7.2,2369.5,42.8,5.2
27.9,7.2,2307.5,45,5.7
28,7.2,2214.9,44.7,6.6
28.1,7.2,2093,42.6,7.7
28.2,7.3,2001,40.9,8.8
28.2,7.3,1966.4,40.3,9.5
28.2,7.3,1986.2,40.9,9.7
28.1,7.3,2039.4,41.7,9.3
28.1,7.3,2035.3,42.5,9.5
28,7.3,2033.8,44,9.3
27.9,7.2,2031.7,45.4,8.7
27.8,7.2,2028.9,46,7.9
27.6,7.1,2032.3,44.9,6.9
27.5,7.1,2006.3,43.2,6.3
27.4,7.1,1973,42.6,5.8
27.3,7.1,1954.4,41.5,5.2
27.2,7.1,1952.7,40.8,4.6
27.2,7,1970.2,41.6,4.2
27.2,7,2014,44.1,3.8
27.2,7,2090.7,47.2,3.3
27.3,7,2140.3,50.2,2.9
27.4,7,2160.3,52.1,2.6
27.4,7,2166,52.8,2.5
27.5,7,2152.7,53.5,2.5
27.5,7,2151.9,53.3,2.5
27.6,7,2181.2,52.9,2.4
27.6,7,2208.5,54.1,2.4
27.7,7,2228.1,56.9,2.6
27.7,7.1,2233.6,61.2,2.9
27.6,7.2,2216.9,64.8,3.5
27.5,7.4,2183.3,67.5,4.1
27.4,7.5,2128.5,73,4.3
27.3,7.5,2045.1,78.1,4
27.1,7.4,1933.5,80.5,3.4
26.9,7.4,1793.4,80.8,2.7
26.7,7.3,1596.8,75.9,2.2
26.6,7.3,1319.5,70.2,2.1
26.5,7.2,1041,62.7,2.2
26.5,7.2,833.8,55.3,2.3
26.5,7.2,703.1,48.8,2.4
26.4,7.2,637.6,44.5,2.5
26.4,7.2,616.6,42.1,2.4
26.3,7.2,618.4,40.8,2.4
26.3,7.2,630,40.5,2.3
26.3,7.2,644.4,40.7,2.3
26.3,7.2,657.8,41.7,2.3
26.4,7.2,669.4,44.4,2.4
26.6,7.2,680.2,48.7,2.4
26.7,7.2,692,52.8,2.5
26.9,7.2,703.4,56.6,2.6
27.1,7.2,711.6,60,2.9
27.2,7.2,712.5,63.3,3.2
27.3,7.2,709.4,66.4,3.5
27.3,7.2,701.3,67.4,3.7
27.2,7.2,690.5,67.4,3.8
27,7.2,680.8,66.6,3.7
26.9,7.2,678.2,64.4,3.6
26.7,7.2,684.5,61.4,3.4
26.6,7.2,703.8,58.4,3.2
26.5,7.1,736.3,57,3
26.5,7.1,783.5,55.2,2.8
26.4,7.1,836.2,51.6,2.7
26.4,7.1,873.5,48.2,2.7
26.4,7.1,895.6,45.4,2.6
26.4,7.1,902.8,41.7,2.7
26.4,7.1,907.8,39.4,2.6
26.3,7.1,914.9,39,2.6
26.3,7.1,929,40.5,2.5
26.4,7,954.4,44,2.3
26.4,7,997.6,48.3,2.2
26.5,7,1058.1,53.6,2.1
26.7,7,1128.9,57.6,2.1
26.8,7,1174.2,59.1,2.2
26.9,7,1179.3,58.5,2.5
27,7,1168.7,58.4,2.8
27.1,7.1,1150.1,59.2,2.9
27.2,7.2,1123,59.6,3.1
27.2,7.2,1095.4,59.9,3.3
27.3,7.3,1064.9,61,3.7
27.3,7.3,1039.5,62.1,4
27.3,7.3,1023.7,63.4,4.1
27.2,7.3,1025.4,63.9,4.2
27.2,7.3,1044.2,62.3,4.2
27.1,7.3,1062.8,58.7,4.2
27,7.3,1088.8,55.2,4.2
26.9,7.3,1116.5,51.8,4.2
26.9,7.3,1148.5,48,4.2
26.9,7.2,1180.2,45,4.1
26.9,7.2,1211.8,43.7,4.1
26.9,7.2,1252.4,45.3,4
26.9,7.2,1310.2,49,3.8
26.9,7.2,1370.9,48.6,3.7
26.8,7.2,1402.9,47.3,3.7
26.8,7.2,1406.2,46.2,3.9
26.8,7.2,1401.3,46.6,4
26.8,7.2,1389.9,47.4,4.2
26.8,7.2,1364.5,47.4,4.4
26.8,7.2,1323.3,46.4,4.6
26.8,7.2,1254.2,45.5,4.7
26.7,7.2,1166.3,44.8,4.7
26.7,7.1,1052.2,44.4,4.6
26.7,7.1,930.6,45.2,4.4
26.7,7.1,811.5,49.1,4.2
26.7,7.1,706.8,55.1,3.8
26.7,7,631.8,63,3.5
26.8,7,586.7,70.6,3
26.8,7,575.8,74.5,2.6
26.8,7,588,74.9,2.2
26.8,7,607.9,73.7,1.8
26.8,6.9,625.3,72.2,1.6
26.7,7,613.3,72.2,1.4
26.7,6.9,572.3,72.2,1.2
26.7,6.9,515.4,72.3,1.1
26.7,6.9,462.4,68.9,1
26.7,6.9,418.8,63.5,0.9
26.7,6.8,391.8,57.4,0.8
26.7,6.8,379.8,51.4,0.7
26.8,6.8,379.5,47.1,0.8
26.9,6.8,387.2,45.5,1
26.9,6.8,399,46.5,1.3
26.9,6.8,392,53,1.7
26.9,6.8,378.2,64.7,2
26.9,6.8,368.4,79.2,2.1
26.9,6.8,362.3,92.7,2.1
26.9,6.8,357.5,102.7,2.1
26.9,6.8,358.9,105.7,2
26.9,6.8,365.7,103.3,1.9
26.9,6.8,379.2,96.4,1.8
26.8,6.8,400.2,88.4,1.6
26.8,6.8,427.6,81.4,1.4
26.7,6.8,459.9,74.7,1.2
26.7,6.8,496,68,1
26.6,6.8,533,61,0.8
26.6,6.8,570.3,53.9,0.7
26.5,6.8,592.4,47.8,0.6
26.5,6.8,578.4,43,0.5
26.4,6.8,539.3,39.2,0.4
26.3,6.7,482.2,35.9,0.4
26.3,6.7,420.4,32.5,0.3
26.3,6.7,373,29.6,0.3
26.3,6.6,339.8,27,0.4
26.4,6.6,317.3,25,0.4
26.5,6.6,303.5,24,0.6
26.7,6.6,297,24.3,0.8
26.9,6.6,295.4,26.5,1.1
27.3,6.6,298.4,31.4,1.6
27.6,6.6,304.3,39.5,2.2
27.8,6.6,311.8,50.9,2.7
27.9,6.6,319.9,65.5,3
27.8,6.6,327,75.1,3
27.6,6.6,333.6,79.9,2.7
27.3,6.6,334.2,80.9,2.4
27.1,6.6,333,80.4,2.2
26.9,6.6,334.2,78.1,2
26.7,6.6,340.5,77.3,1.8
26.5,6.6,353.1,77.4,1.7
26.4,6.6,372.5,78.6,1.6
26.3,6.6,396.5,80.4,1.6
26.2,6.6,422.9,82.3,1.6
26.1,6.6,445.9,80.4,1.6
26,6.6,435.5,75.1,1.6
25.9,6.6,405.4,66.1,1.6
25.9,6.6,366.9,56,1.6
25.9,6.6,335.2,47.6,1.6
25.9,6.6,313.6,42.1,1.6
25.9,6.6,300.7,38.7,1.6
26,6.6,294.7,37.7,1.6
26,6.6,293.8,38,1.7
26,6.6,296.9,40.3,1.7
26.1,6.7,303.1,43.7,1.8
26.1,6.7,310.3,47.6,2
26.1,6.8,316.2,51.7,2.2
26.1,6.9,321.9,55.5,2.3
26.1,7,328.7,59.3,2.4
26.1,7,333.1,59.7,2.4
26,7,332.1,56.1,2.4
25.9,7,323,50.5,2.4
25.8,7,312,45.2,2.3
25.7,7,304.5,41.4,2.2
25.7,7,303,38.8,2.2
25.6,7,309,37.6,2.2
25.5,7,323.5,37.6,2.1
25.5,7,347.6,38.5,2
25.4,7,382.1,39.2,1.9
25.4,7,414.4,38.7,1.8
25.4,7,429.2,37.1,1.7
25.4,7,416.6,34.8,1.6
25.4,7,388,32,1.5
25.5,7,359.2,29.7,1.5
25.5,7,346.1,28.6,1.5
25.6,7,349.4,29.4,1.5
25.7,7,369.7,31.7,1.5
25.8,6.9,402.3,34.3,1.6
26,6.9,429,35.7,1.7
26.1,7,434.6,36.5,1.9
26.3,6.9,431,36.3,2
26.5,6.9,420,35.8,2.2
26.6,6.9,406.6,35.2,2.4
26.6,7,396.6,35.2,2.5
26.6,7,391.8,35,2.5
26.6,7,388.3,35.3,2.5
26.5,7,389.3,36.2,2.5
26.4,7,395.4,37,2.4
26.3,6.9,406.3,37.7,2.2
26.2,6.9,411.7,37.9,2.1
26.1,6.9,415.6,37.6,1.9
26.1,6.9,408.4,36,1.7
26,6.9,397.9,33.4,1.6
26,6.9,390.8,31.6,1.6
25.9,6.9,382.8,30.2,1.6
25.9,6.9,375.6,28.9,1.6
26,6.9,368.9,27.5,1.6
26,6.9,362,26.1,1.8
26.1,6.9,356.2,25.3,2
26.3,6.9,352.9,25.6,2.2
26.4,6.8,354.6,26.8,2.3
26.6,6.8,364.5,28.8,2.4
26.9,6.8,385.4,31.7,2.5
27.3,6.8,422.3,35.6,2.8
27.9,6.8,480.6,41.2,3.3
28.4,6.8,564.6,48.2,3.6
28.8,6.9,659.7,56.2,3.8
29,6.9,730.2,63.3,3.9
29,6.9,737.2,65.3,3.9
28.9,6.9,689,61.8,3.9
28.7,6.9,618.3,56,4
28.5,6.9,543.6,49.4,4
28.3,6.9,483.8,43.4,3.9
28.2,6.8,441,38.8,3.9
28.1,6.8,411.3,35.3,3.8
28,6.8,390.9,32.4,3.8
27.9,6.8,376.2,30.1,3.7
27.8,6.8,368,28.7,3.7
27.8,6.8,364.4,28.4,3.7
27.7,6.8,363.6,28.6,3.7
27.7,6.8,364,28.9,3.8
27.7,6.8,365.9,29.7,4
27.8,6.8,368.7,30.3,4.4
28,6.8,372.8,31.4,5
28.1,6.8,379,32.7,5.7
28.3,6.8,387.1,34.2,6.3
28.4,6.8,399.3,36.6,6.8
28.5,6.8,416.3,40.8,7.1
28.5,6.8,439.9,46.7,7.2
28.6,6.8,474.8,56.8,7.2
28.6,6.9,521.8,71.6,7.1
28.7,7,581.9,85.8,6.8
28.7,7.1,623.8,93.4,6.2
28.5,7.2,627.5,91.8,5.5
28.4,7.2,597.4,82.1,4.8
28.2,7.3,553.5,70.3,4.3
28.1,7.3,513.1,59.5,3.9
28,7.2,480.2,51.2,3.6
27.9,7.2,455.5,46,3.4
27.8,7.2,437.3,42.8,3.3
27.7,7.2,423.4,40.8,3.1
27.6,7.1,410.8,39.6,3
27.6,7.1,400.9,39.1,2.9
27.6,7.1,394.5,39,2.9
27.6,7.1,391.5,38.5,2.9
27.6,7.1,391.9,38.1,3.1
27.7,7.1,395.1,38.1,3.4
28,7.2,400.5,39.6,3.9
28.3,7.2,406.2,43.1,4.6
28.6,7.2,410.1,46.2,5.3
29,7.3,415.2,46.9,6.1
29.4,7.4,424,45.9,6.8
29.6,7.4,437.3,43.6,7.5
29.8,7.5,453.7,41.5,8
29.9,7.5,469,40.8,8.3
29.8,7.5,483,41.3,8.4
29.7,7.5,493.2,42.1,8.2
29.6,7.4,499.1,42.8,7.9
29.4,7.4,501.4,42.1,7.6
29.3,7.3,501.5,41.6,7.1
29.2,7.2,498.9,41.6,6.6
29.1,7.2,494.5,42.4,6.2
29.1,7.1,491.3,42.1,5.8
29,7,489.2,41.3,5.6
29,7,488.2,39.2,5.3
28.9,7,489.6,36.8,5.1
28.9,6.9,491.2,34.7,5
28.8,6.9,494.8,33.3,4.9
28.8,6.8,499.2,32.4,4.8
28.7,6.8,504.9,32.2,4.8
28.7,6.8,512.4,32.5,4.9
28.7,6.8,522,32.7,5.2
28.7,6.7,532.7,33,5.4
28.7,6.7,546.4,34.1,5.7
28.8,6.7,564.7,36.9,5.9
28.8,6.7,590,41.1,5.9
28.8,6.7,624.5,45.8,5.4
28.8,6.7,656,51.9,4.8
28.7,6.7,693.3,59.6,4.1
28.7,6.7,732.7,68.2,3.5
28.6,6.7,758.1,73.4,2.9
28.5,6.7,737.7,74.6,2.3
28.4,6.7,676.9,70.8,2
28.3,6.7,591.7,63.3,1.8
28.2,6.7,495.9,53.7,1.7
28.1,6.7,423.8,45.7,1.7
28.1,6.7,377.1,39.5,1.7
28,6.7,350.4,34.5,1.7
28,6.7,338.3,30.4,1.7
28,6.7,334.8,27.4,1.6
27.9,6.7,336.5,25.4,1.5
27.9,6.7,340.2,24.2,1.5
28,6.7,344.7,23.9,1.5
28.1,6.7,350.1,24.9,1.6
28.2,6.8,356.4,26.8,1.8
28.4,6.8,364.2,29.9,2.1
28.6,6.8,373,34.1,2.4
28.8,6.8,380.6,39,2.7
29,6.9,390.2,41.8,3.1
29,7,398.7,43,3.5
29.1,7.1,408.2,42.9,3.8
29.1,7.1,420,41.7,4
29.1,7.2,434.6,39.6,4.1
29,7.2,452,37.2,4.1
29,7.2,466.9,35.6,4.1
28.9,7.2,484.5,34.4,4
28.8,7.2,504.4,33.4,3.9
28.7,7.2,525.2,33,3.7
28.6,7.2,542.8,32.8,3.4
28.5,7.2,556.5,32.2,3.2
28.4,7.2,566.2,30.9,2.9
28.3,7.2,568.5,28.9,2.7
28.2,7.1,565.1,27.7,2.6
28.2,7.1,560.1,26.4,2.6
28.1,7.1,556.1,25.3,2.6
28.1,7.2,551.8,24.5,2.6
28.1,7.1,549.5,23.2,2.7
28.1,7.1,548.3,21.8,2.8
28.3,7.1,548.8,20.6,3
28.6,7.2,551.5,19.5,3.3
29,7.2,554.9,19.7,3.5
29.3,7.2,559.7,21.4,3.7
29.5,7.2,568.9,24,3.9
29.6,7.2,581.5,25.8,4.1
29.7,7.2,596.2,26.4,4.5
29.6,7.2,611.5,26.9,4.7
29.5,7.2,629.4,28.5,4.7
29.3,7.2,648.9,29.3,4.6
29.1,7.2,662.1,29.4,4.5
29,7.2,663.2,27.6,4.4
28.9,7.2,655.4,25,4.3
28.8,7.2,641.4,22.7,4.2
28.7,7.2,627.8,21.1,4
28.7,7.1,617.7,20,3.9
28.6,7.1,612.5,19.4,3.7
28.6,7.1,612,18.8,3.6
28.5,7.1,615.3,17.6,3.5
28.5,7.1,619.6,16.6,3.4
28.4,7.1,623.7,15.4,3.3
28.4,7.1,625.2,15.3,3.2
28.4,7.1,621,15.5,3.1
28.4,7.1,612.5,15.9,3.1
28.5,7.1,601.5,16.6,3.2
28.7,7.1,589.5,17.2,3.4
29,7.1,583,17.3,3.8
29.3,7,579.3,18.2,4.4
29.8,7,580.1,20.3,5.1
30.3,7.1,585.3,22.9,6
30.9,7.1,593.8,26.8,7
31.3,7.1,606.3,32.8,7.9
31.5,7.1,628.5,41.2,8.3
31.6,7.1,665.6,51.3,8.2
31.5,7.1,709.1,62.2,7.6
31.3,7,755.3,74.7,6.4
31.1,7,781.7,84.1,5.2
30.8,7,771.2,89.2,4.1
30.6,6.9,726.8,87.9,3.4
30.4,6.9,650.1,80.2,3.1
30.3,6.9,560.2,68.7,3
30.2,6.8,488.6,58.4,3
30.1,6.8,438.5,48.6,2.9
30,6.8,403.7,40.6,2.8
29.9,6.7,381,34.7,2.7
29.8,6.7,369.1,30.7,2.7
29.8,6.7,365.9,29.1,2.7
29.9,6.7,369.1,29.7,2.8
30.1,6.6,378.9,31.9,3.3
30.5,6.6,394.7,36.2,4
30.8,6.6,412.8,42.4,4.8
31.3,6.6,431.7,46.5,5.7
31.6,6.6,449.3,50.4,6.6
32,6.6,466.5,53.6,7.3
32.1,6.6,484.8,55.8,7.6
32.2,6.6,509.2,57.2,7.7
32.1,6.6,542.5,59.1,7.5
31.9,6.6,580.7,61.3,7
31.5,6.6,614.6,62.7,6.4
31.2,6.6,649.1,64.4,5.6
30.8,6.6,677.4,63.7,5
30.6,6.6,699.5,59.6,4.4
30.4,6.6,711,55.7,4
30.2,6.6,713.5,51.1,3.7
30.1,6.6,714.8,44.4,3.5
30.1,6.5,715.7,37.8,3.4
30,6.5,712.2,33.4,3.3
30,6.5,707.5,30.6,3.2
29.9,6.5,702.9,29.5,3.1
29.9,6.5,699.7,29.6,3.1
29.9,6.5,699,30.7,3.1
30,6.5,696.6,34.6,3.3
30.2,6.5,690.5,39.3,3.7
30.5,6.5,685.4,43.9,4.3
30.9,6.5,681.5,49,5.1
31.3,6.5,677.2,53.5,5.9
31.7,6.5,672.3,55.4,6.8
32.1,6.5,668.8,55.9,7.7
32.3,6.5,665.8,54.7,8.2
32.5,6.6,663.8,53.1,8.6
32.5,6.6,656.6,51.2,8.9
32.4,6.6,651.9,49.2,9
32.3,6.6,652.3,46.8,8.9
32.1,6.6,655,43.5,8.6
31.8,6.7,655.1,39.7,8.1
31.6,6.7,652.2,37,7.6
31.5,6.7,645.2,34.7,6.9
31.3,6.7,639.5,32.6,6.1
31.2,6.7,640.5,31.2,5.3
31.1,6.7,649.2,29.8,4.6
31,6.7,657.3,29.9,3.9
30.9,6.7,666.2,30.4,3.3
30.8,6.7,674.1,31.1,2.9
30.8,6.7,678.4,32.1,2.5
30.7,6.7,683,32.9,2.2
30.7,6.7,689.5,34.2,2.1
30.8,6.7,695.2,36.5,2.2
31,6.7,699,39.1,2.5
31.2,6.7,704,43.1,2.9
31.5,6.7,710.7,47.7,3.5
31.8,6.7,717.2,51,4.1
32,6.7,723.8,53.2,4.6
32.2,6.7,730.3,54.9,4.9
32.4,6.8,734.4,54.6,5.1
32.4,6.8,738.6,55.1,5.2
32.4,6.8,749.6,55.2,5
32.3,6.8,762.3,57,4.4
32.2,6.9,774.5,63.3,3.7
32,6.9,783.8,72.2,2.8
31.7,6.9,796.9,82.4,2
31.3,6.9,808.3,93.3,1.2
31,6.9,799.4,103.4,0.7
30.7,6.9,751.2,108,0.4
30.6,6.9,660.8,105.6,0.2
30.4,6.9,571.8,97.9,0.2
30.4,6.9,502.2,88.5,0.2
30.3,6.9,456.5,79.8,0.2
30.3,6.9,429.6,67,0.2
30.3,6.9,414.9,58.1,0.2
30.3,6.9,409.1,53.2,0.2
30.3,6.9,409.6,52.4,0.3
30.4,6.9,413.8,54.9,0.6
30.5,7,418.6,61.1,1.1
30.6,7.1,423.8,74.3,1.9
30.7,7.2,427.1,91,3.1
30.7,7.4,432,102.6,4.6
30.7,7.4,441.7,110.9,5.5
30.6,7.5,456.4,111.2,6
30.5,7.5,474.9,105.3,6
30.4,7.5,498.5,96.6,5.8
30.3,7.4,526.2,84.4,5.3
30.2,7.4,542.9,72.8,4.9
30.1,7.4,549.3,63.4,4.5
30,7.4,550,56.2,4.2
29.9,7.4,551.7,50.9,3.9
29.9,7.3,557.8,47,3.6
29.9,7.3,566.4,44.2,3.4
29.8,7.3,576.2,42.5,3.2
29.8,7.3,584.9,41.4,3
29.7,7.2,592.6,41.1,2.8
29.7,7.2,599.3,41.5,2.7
29.6,7.3,604.7,42.4,2.6
29.6,7.3,609.6,44.2,2.6
29.5,7.2,612.3,47,2.6
29.4,7.3,609.2,50.1,2.8
29.4,7.3,599.3,51.8,2.9
29.3,7.3,589.5,52.3,3.1
29.3,7.3,580.9,53.2,3.3
29.3,7.3,577.7,54.6,3.5
29.4,7.3,581.4,54.6,3.7
29.4,7.3,594.8,53.3,3.8
29.5,7.3,615.1,52.1,4
29.6,7.3,639.9,51.9,4.2
29.7,7.3,660.1,52.4,4.2
29.7,7.3,679.3,51.7,4
29.7,7.2,692.3,50.8,3.7
29.6,7.2,695.7,49,3.1
29.5,7.2,686.6,47.2,2.6
29.4,7.1,665.2,45.8,2.1
29.2,7.1,635.7,45,1.8
29,7.1,605.7,44,1.5
28.8,7,577.6,42.3,1.4
28.7,7,547.1,38.9,1.3
28.6,7,508.1,34.6,1.3
28.6,7,466.9,29.8,1.2
28.7,7,432.4,25.2,1.1
28.7,7,408.6,21.2,1.1
28.8,7,395.2,18.4,1
28.8,7,389.8,17,1
28.9,7,390,17,1.1
28.9,7,394.3,18.1,1.2
28.9,7,401.4,20.4,1.2
28.9,7,410.7,23.6,1.3
28.9,7,418,27.6,1.4
28.9,7,426.8,31.8,1.5
28.8,6.9,434.4,35.9,1.5
28.7,6.9,440.9,39.9,1.6
28.7,6.9,440.2,41.6,1.6
28.6,6.9,429.2,41.3,1.6
28.6,6.9,414.3,39.5,1.6
28.5,6.9,402.2,37.8,1.5
28.4,6.9,394.9,36.5,1.5
28.3,6.9,391.9,35.6,1.4
28.2,6.9,392.2,35.2,1.4
28.1,6.9,396.2,35.1,1.4
28,6.9,406,35.8,1.3
27.9,6.9,421.1,36.5,1.3
27.8,6.9,437.3,36.5,1.2
27.7,6.9,451.6,36.2,1.1
27.7,6.9,458.3,35.7,1.1
27.7,6.9,469.8,34.7,1.1
27.7,6.9,489.4,33.7,1.1
27.7,6.9,490.6,32.7,1.2
27.8,6.9,485.8,32.2,1.4
27.8,6.9,480.9,33,1.6
27.8,6.9,476.9,34.9,1.8
27.8,6.9,473.3,37.8,2
27.7,6.9,472.7,41.6,2.2
27.7,6.9,476,44.1,2.2
27.6,6.9,492,45.8,2.1
27.5,6.9,518.2,46.2,2
27.4,6.9,525.6,44.6,1.8
27.3,6.8,512.5,40.6,1.7
27.3,6.8,483.4,35,1.5
27.2,6.8,451.7,29.2,1.3
27.2,6.8,420.7,23.9,1.2
27.2,6.8,398.5,19.7,1.1
27.2,6.8,385.8,17,1
27.1,6.8,380.8,15.4,0.9
27.1,6.8,382.8,14.7,0.9
27,6.8,390.4,14.5,0.8
27,6.8,402.1,14.9,0.8
26.9,6.8,412.4,15.6,0.8
26.8,6.8,414.2,16,0.9
26.8,6.8,394.8,16,0.9
26.9,6.8,371.7,16.3,1.1
26.9,6.8,352.8,17.2,1.3
27.1,6.8,338.1,19.3,1.6
27.2,6.7,328.5,22.4,1.9
27.4,6.7,324.8,26,2.2
27.6,6.7,329.2,30.8,2.5
27.9,6.7,348.4,38,3
28.2,6.7,387.4,47.7,3.5
28.6,6.7,449.9,59,3.9
28.9,6.7,534.8,70.7,4.1
29.1,6.8,619,80.4,4.2
29.2,6.8,633.5,82.4,4.2
29,6.8,584.4,77.7,4.1
28.9,6.8,520.2,70.6,4
28.7,6.8,459.9,62.8,3.9
28.5,6.7,415.2,56.3,3.7
28.4,6.7,382.6,51.5,3.6
28.3,6.7,361.1,48.3,3.5
28.2,6.7,348.2,46.1,3.4
28.1,6.7,341.3,43.8,3.4
28.1,6.7,337.8,41.8,3.3
28,6.7,336.3,39.9,3.3
28,6.7,335.6,38.5,3.3
27.9,6.7,335.8,38.2,3.3
27.9,6.7,336.9,39.2,3.4
28,6.7,338.8,41.1,3.5
28.1,6.8,341.6,43.6,3.8
28.2,6.7,344.6,45.5,4
28.4,6.7,348.3,47.3,4.2
28.6,6.7,352.7,48.9,4.4
28.8,6.8,358.5,50,4.6
29,6.8,365.2,51.2,4.8
29.1,6.9,372.9,53.2,4.9
29.2,7,381.5,56.5,4.9
29.2,7.1,390.9,58.8,5
29.2,7.2,398.9,61.1,5
29.1,7.2,405.6,61.9,5
29.1,7.2,412,60.1,5.1
29,7.2,418.3,57.1,5.2
28.9,7.1,424.3,54,5.2
28.8,7.1,429.5,52.1,5.1
28.7,7.2,435.7,51.2,5.1
28.7,7.2,444.5,50.9,4.9
28.6,7.2,453.6,49.9,4.8
28.5,7.2,460.7,48.1,4.7
28.4,7.2,461.1,46.2,4.6
28.3,7.2,456.9,44.3,4.5
28.2,7.2,453,43.6,4.5
28.2,7.2,451.7,44.3,4.5
28.2,7.2,455.3,46.2,4.6
28.3,7.2,467,49.3,4.7
28.4,7.2,487,53,4.7
28.6,7.2,523.5,55.6,4.7
28.7,7.3,565.3,55.4,5
28.9,7.3,598.6,53.8,5.4
29,7.3,622.3,52,5.8
29.1,7.3,640.6,51.2,6.3
29.2,7.3,655,51,6.7
29.3,7.4,666.6,50.4,7.1
29.3,7.4,680.5,50.3,7.3
29.2,7.4,689.9,50.9,7.4
29.1,7.3,701.9,51.8,7.3
29,7.3,721.2,52.1,7
28.9,7.3,750.5,51.7,6.7
28.9,7.2,792.9,52.6,6.4
28.8,7.2,826.2,53,6
28.7,7.2,835.5,51.7,5.9
28.6,7.1,835.8,49.4,5.7
28.5,7.1,832.5,46.7,5.6
